contig_size,prediction,contig_id
1000,facultative,GCF_016028255_1185
1000,facultative,GCF_016028255_1186
1000,aerobe,GCF_016028255_1187
1000,facultative,GCF_016028255_1188
1000,facultative,GCF_016028255_1189
1000,facultative,GCF_016028255_1190
1000,facultative,GCF_016028255_1191
1000,anaerobe,GCF_016028255_1192
1000,aerobe,GCF_016028255_1193
1000,facultative,GCF_016028255_1194
1000,aerobe,GCF_016028255_1195
1000,facultative,GCF_016028255_1196
1000,anaerobe,GCF_016028255_1197
1000,facultative,GCF_016028255_1198
1000,facultative,GCF_016028255_1199
1000,aerobe,GCF_016028255_12
1000,facultative,GCF_016028255_120
1000,anaerobe,GCF_016028255_1200
1000,aerobe,GCF_016028255_1201
1000,anaerobe,GCF_016028255_1202
1000,aerobe,GCF_016028255_1203
1000,facultative,GCF_016028255_1204
1000,aerobe,GCF_016028255_1205
1000,aerobe,GCF_016028255_1206
1000,facultative,GCF_016028255_1207
1000,facultative,GCF_016028255_1208
1000,anaerobe,GCF_016028255_1209
1000,aerobe,GCF_016028255_121
1000,aerobe,GCF_016028255_1210
1000,anaerobe,GCF_016028255_1211
1000,aerobe,GCF_016028255_1212
1000,anaerobe,GCF_016028255_1213
1000,facultative,GCF_016028255_1214
1000,anaerobe,GCF_016028255_1215
1000,anaerobe,GCF_016028255_1216
1000,aerobe,GCF_016028255_1217
1000,anaerobe,GCF_016028255_1218
1000,aerobe,GCF_016028255_1219
1000,facultative,GCF_016028255_122
1000,facultative,GCF_016028255_1220
1000,aerobe,GCF_016028255_1221
1000,facultative,GCF_016028255_1222
1000,aerobe,GCF_016028255_1223
1000,anaerobe,GCF_016028255_1224
1000,aerobe,GCF_016028255_1225
1000,anaerobe,GCF_016028255_1226
1000,facultative,GCF_016028255_1227
1000,anaerobe,GCF_016028255_1228
1000,anaerobe,GCF_016028255_1229
1000,aerobe,GCF_016028255_123
1000,anaerobe,GCF_016028255_1230
1000,facultative,GCF_016028255_1231
1000,facultative,GCF_016028255_1232
1000,anaerobe,GCF_016028255_1233
1000,aerobe,GCF_016028255_1234
1000,anaerobe,GCF_016028255_1235
1000,aerobe,GCF_016028255_1236
1000,anaerobe,GCF_016028255_1237
1000,anaerobe,GCF_016028255_1238
1000,anaerobe,GCF_016028255_1239
1000,facultative,GCF_016028255_124
1000,aerobe,GCF_016028255_1240
1000,facultative,GCF_016028255_1241
1000,aerobe,GCF_016028255_1242
1000,anaerobe,GCF_016028255_1243
1000,anaerobe,GCF_016028255_1244
1000,facultative,GCF_016028255_1245
1000,anaerobe,GCF_016028255_1246
1000,aerobe,GCF_016028255_1247
1000,aerobe,GCF_016028255_1248
1000,anaerobe,GCF_016028255_1249
1000,facultative,GCF_016028255_125
1000,facultative,GCF_016028255_1250
1000,anaerobe,GCF_016028255_1251
1000,facultative,GCF_016028255_1252
1000,facultative,GCF_016028255_1253
1000,aerobe,GCF_016028255_1254
1000,anaerobe,GCF_016028255_1255
1000,aerobe,GCF_016028255_1256
1000,aerobe,GCF_016028255_1257
1000,aerobe,GCF_016028255_1258
1000,facultative,GCF_016028255_1259
1000,aerobe,GCF_016028255_126
1000,facultative,GCF_016028255_1260
1000,facultative,GCF_016028255_1261
1000,aerobe,GCF_016028255_1262
1000,anaerobe,GCF_016028255_1263
1000,facultative,GCF_016028255_1264
1000,facultative,GCF_016028255_1265
1000,anaerobe,GCF_016028255_1266
1000,aerobe,GCF_016028255_1267
1000,anaerobe,GCF_016028255_1268
1000,anaerobe,GCF_016028255_1269
1000,anaerobe,GCF_016028255_127
1000,facultative,GCF_016028255_1270
1000,facultative,GCF_016028255_1271
1000,aerobe,GCF_016028255_1272
1000,anaerobe,GCF_016028255_1273
1000,facultative,GCF_016028255_1274
1000,facultative,GCF_016028255_1275
1000,anaerobe,GCF_016028255_1276
1000,aerobe,GCF_016028255_1277
1000,facultative,GCF_016028255_1278
1000,facultative,GCF_016028255_1279
1000,facultative,GCF_016028255_128
1000,facultative,GCF_016028255_1280
1000,facultative,GCF_016028255_1281
1000,anaerobe,GCF_016028255_1282
1000,facultative,GCF_016028255_1283
1000,aerobe,GCF_016028255_1284
1000,aerobe,GCF_016028255_1285
1000,anaerobe,GCF_016028255_1286
1000,facultative,GCF_016028255_1287
1000,anaerobe,GCF_016028255_1288
1000,facultative,GCF_016028255_1289
1000,aerobe,GCF_016028255_129
1000,anaerobe,GCF_016028255_1290
1000,aerobe,GCF_016028255_1291
1000,facultative,GCF_016028255_1292
1000,facultative,GCF_016028255_1293
1000,aerobe,GCF_016028255_1294
1000,anaerobe,GCF_016028255_1295
1000,aerobe,GCF_016028255_1296
1000,facultative,GCF_016028255_1297
1000,aerobe,GCF_016028255_1298
1000,aerobe,GCF_016028255_1299
1000,facultative,GCF_016028255_13
1000,anaerobe,GCF_016028255_130
1000,aerobe,GCF_016028255_1300
1000,facultative,GCF_016028255_1301
1000,aerobe,GCF_016028255_1303
1000,facultative,GCF_016028255_1304
1000,anaerobe,GCF_016028255_1305
1000,facultative,GCF_016028255_1306
1000,aerobe,GCF_016028255_1307
1000,anaerobe,GCF_016028255_1308
1000,anaerobe,GCF_016028255_1309
1000,aerobe,GCF_016028255_131
1000,anaerobe,GCF_016028255_1310
1000,aerobe,GCF_016028255_1311
1000,anaerobe,GCF_016028255_1312
1000,aerobe,GCF_016028255_1313
1000,anaerobe,GCF_016028255_1314
1000,anaerobe,GCF_016028255_1315
1000,aerobe,GCF_016028255_1316
1000,anaerobe,GCF_016028255_1317
1000,anaerobe,GCF_016028255_1318
1000,anaerobe,GCF_016028255_1319
1000,anaerobe,GCF_016028255_132
1000,facultative,GCF_016028255_1320
1000,facultative,GCF_016028255_1321
1000,anaerobe,GCF_016028255_1322
1000,facultative,GCF_016028255_1323
1000,facultative,GCF_016028255_1324
1000,anaerobe,GCF_016028255_1325
1000,facultative,GCF_016028255_1326
1000,anaerobe,GCF_016028255_1327
1000,aerobe,GCF_016028255_1328
1000,aerobe,GCF_016028255_1329
1000,anaerobe,GCF_016028255_133
1000,anaerobe,GCF_016028255_1330
1000,facultative,GCF_016028255_1331
1000,facultative,GCF_016028255_1332
1000,anaerobe,GCF_016028255_1333
1000,anaerobe,GCF_016028255_1334
1000,aerobe,GCF_016028255_1335
1000,anaerobe,GCF_016028255_1336
1000,aerobe,GCF_016028255_1337
1000,aerobe,GCF_016028255_1338
1000,facultative,GCF_016028255_1339
1000,anaerobe,GCF_016028255_134
1000,anaerobe,GCF_016028255_1340
1000,facultative,GCF_016028255_1341
1000,anaerobe,GCF_016028255_1342
1000,facultative,GCF_016028255_1343
1000,facultative,GCF_016028255_1344
1000,facultative,GCF_016028255_1345
1000,aerobe,GCF_016028255_1346
1000,facultative,GCF_016028255_1347
1000,facultative,GCF_016028255_1348
1000,facultative,GCF_016028255_1349
1000,facultative,GCF_016028255_135
1000,aerobe,GCF_016028255_1350
1000,facultative,GCF_016028255_1351
1000,anaerobe,GCF_016028255_1352
1000,facultative,GCF_016028255_1353
1000,aerobe,GCF_016028255_1354
1000,aerobe,GCF_016028255_1355
1000,facultative,GCF_016028255_1356
1000,aerobe,GCF_016028255_1357
1000,anaerobe,GCF_016028255_1358
1000,facultative,GCF_016028255_1359
1000,facultative,GCF_016028255_136
1000,anaerobe,GCF_016028255_1360
1000,facultative,GCF_016028255_1361
1000,aerobe,GCF_016028255_1362
1000,facultative,GCF_016028255_1363
1000,anaerobe,GCF_016028255_1364
1000,anaerobe,GCF_016028255_1365
1000,facultative,GCF_016028255_1366
1000,facultative,GCF_016028255_1367
1000,anaerobe,GCF_016028255_1368
1000,anaerobe,GCF_016028255_1369
1000,facultative,GCF_016028255_137
1000,facultative,GCF_016028255_1370
1000,facultative,GCF_016028255_1371
1000,anaerobe,GCF_016028255_1372
1000,facultative,GCF_016028255_1373
1000,facultative,GCF_016028255_1374
1000,anaerobe,GCF_016028255_1375
1000,aerobe,GCF_016028255_1376
1000,anaerobe,GCF_016028255_1377
1000,facultative,GCF_016028255_1378
1000,facultative,GCF_016028255_1379
1000,anaerobe,GCF_016028255_138
1000,aerobe,GCF_016028255_1380
1000,anaerobe,GCF_016028255_1381
1000,facultative,GCF_016028255_1382
1000,facultative,GCF_016028255_1383
1000,facultative,GCF_016028255_1384
1000,anaerobe,GCF_016028255_1385
1000,facultative,GCF_016028255_1386
1000,facultative,GCF_016028255_1387
1000,facultative,GCF_016028255_1388
1000,aerobe,GCF_016028255_1389
1000,facultative,GCF_016028255_139
1000,facultative,GCF_016028255_1390
1000,facultative,GCF_016028255_1391
1000,anaerobe,GCF_016028255_1392
1000,anaerobe,GCF_016028255_1393
1000,facultative,GCF_016028255_1394
1000,anaerobe,GCF_016028255_1395
1000,aerobe,GCF_016028255_1396
1000,facultative,GCF_016028255_1397
1000,anaerobe,GCF_016028255_1398
1000,aerobe,GCF_016028255_1399
1000,anaerobe,GCF_016028255_14
1000,anaerobe,GCF_016028255_140
1000,anaerobe,GCF_016028255_1400
1000,facultative,GCF_016028255_1401
1000,facultative,GCF_016028255_1402
1000,anaerobe,GCF_016028255_1403
1000,aerobe,GCF_016028255_1404
1000,anaerobe,GCF_016028255_1405
1000,anaerobe,GCF_016028255_1406
1000,facultative,GCF_016028255_1407
1000,facultative,GCF_016028255_1408
1000,aerobe,GCF_016028255_1409
1000,facultative,GCF_016028255_141
1000,facultative,GCF_016028255_1410
1000,facultative,GCF_016028255_1411
1000,facultative,GCF_016028255_1412
1000,facultative,GCF_016028255_1413
1000,anaerobe,GCF_016028255_1414
1000,anaerobe,GCF_016028255_1415
1000,anaerobe,GCF_016028255_1416
1000,anaerobe,GCF_016028255_1417
1000,facultative,GCF_016028255_1418
1000,facultative,GCF_016028255_1419
1000,facultative,GCF_016028255_142
1000,aerobe,GCF_016028255_1420
1000,aerobe,GCF_016028255_1421
1000,facultative,GCF_016028255_1422
1000,anaerobe,GCF_016028255_1423
1000,facultative,GCF_016028255_1424
1000,anaerobe,GCF_016028255_1425
1000,anaerobe,GCF_016028255_1426
1000,facultative,GCF_016028255_1427
1000,anaerobe,GCF_016028255_1428
1000,anaerobe,GCF_016028255_1429
1000,facultative,GCF_016028255_143
1000,anaerobe,GCF_016028255_1431
1000,facultative,GCF_016028255_1432
1000,facultative,GCF_016028255_1433
1000,facultative,GCF_016028255_1434
1000,facultative,GCF_016028255_1435
1000,aerobe,GCF_016028255_1436
1000,aerobe,GCF_016028255_1437
1000,facultative,GCF_016028255_1438
1000,aerobe,GCF_016028255_1439
1000,facultative,GCF_016028255_144
1000,facultative,GCF_016028255_1440
1000,facultative,GCF_016028255_1441
1000,facultative,GCF_016028255_1442
1000,aerobe,GCF_016028255_1443
1000,aerobe,GCF_016028255_1444
1000,facultative,GCF_016028255_1445
1000,anaerobe,GCF_016028255_1446
1000,anaerobe,GCF_016028255_1447
1000,aerobe,GCF_016028255_1448
1000,facultative,GCF_016028255_1449
1000,facultative,GCF_016028255_145
1000,facultative,GCF_016028255_1450
1000,anaerobe,GCF_016028255_1451
1000,aerobe,GCF_016028255_1452
1000,facultative,GCF_016028255_1453
1000,facultative,GCF_016028255_1454
1000,facultative,GCF_016028255_1455
1000,anaerobe,GCF_016028255_1456
1000,aerobe,GCF_016028255_1457
1000,anaerobe,GCF_016028255_1458
1000,facultative,GCF_016028255_1459
1000,aerobe,GCF_016028255_146
1000,anaerobe,GCF_016028255_1460
1000,anaerobe,GCF_016028255_1461
1000,aerobe,GCF_016028255_1462
1000,anaerobe,GCF_016028255_1463
1000,facultative,GCF_016028255_1464
1000,aerobe,GCF_016028255_1465
1000,facultative,GCF_016028255_1466
1000,aerobe,GCF_016028255_1467
1000,aerobe,GCF_016028255_1468
1000,aerobe,GCF_016028255_1469
1000,aerobe,GCF_016028255_147
1000,facultative,GCF_016028255_1470
1000,facultative,GCF_016028255_1471
1000,anaerobe,GCF_016028255_1472
1000,anaerobe,GCF_016028255_1473
1000,anaerobe,GCF_016028255_1474
1000,anaerobe,GCF_016028255_1475
1000,facultative,GCF_016028255_1476
1000,anaerobe,GCF_016028255_1477
1000,facultative,GCF_016028255_1478
1000,anaerobe,GCF_016028255_1479
1000,anaerobe,GCF_016028255_148
1000,anaerobe,GCF_016028255_1480
1000,aerobe,GCF_016028255_1481
1000,anaerobe,GCF_016028255_1482
1000,facultative,GCF_016028255_1483
1000,facultative,GCF_016028255_1484
1000,anaerobe,GCF_016028255_1485
1000,anaerobe,GCF_016028255_1486
1000,facultative,GCF_016028255_1487
1000,facultative,GCF_016028255_1488
1000,aerobe,GCF_016028255_1489
1000,anaerobe,GCF_016028255_149
1000,aerobe,GCF_016028255_1490
1000,aerobe,GCF_016028255_1491
1000,facultative,GCF_016028255_1492
1000,facultative,GCF_016028255_1493
1000,facultative,GCF_016028255_1494
1000,aerobe,GCF_016028255_1495
1000,facultative,GCF_016028255_1496
1000,aerobe,GCF_016028255_1497
1000,facultative,GCF_016028255_1498
1000,aerobe,GCF_016028255_1499
1000,anaerobe,GCF_016028255_15
1000,aerobe,GCF_016028255_150
1000,aerobe,GCF_016028255_1500
1000,anaerobe,GCF_016028255_1501
1000,anaerobe,GCF_016028255_1502
1000,facultative,GCF_016028255_1503
1000,anaerobe,GCF_016028255_1504
1000,facultative,GCF_016028255_1505
1000,anaerobe,GCF_016028255_1506
1000,aerobe,GCF_016028255_1507
1000,facultative,GCF_016028255_1508
1000,anaerobe,GCF_016028255_1509
1000,facultative,GCF_016028255_151
1000,facultative,GCF_016028255_1510
1000,facultative,GCF_016028255_1511
1000,facultative,GCF_016028255_1512
1000,aerobe,GCF_016028255_1513
1000,anaerobe,GCF_016028255_1514
1000,anaerobe,GCF_016028255_1515
1000,anaerobe,GCF_016028255_1516
1000,anaerobe,GCF_016028255_1517
1000,aerobe,GCF_016028255_1518
1000,anaerobe,GCF_016028255_1519
1000,anaerobe,GCF_016028255_152
1000,facultative,GCF_016028255_1520
1000,facultative,GCF_016028255_1521
1000,anaerobe,GCF_016028255_1522
1000,anaerobe,GCF_016028255_1523
1000,facultative,GCF_016028255_1524
1000,aerobe,GCF_016028255_1525
1000,facultative,GCF_016028255_1526
1000,aerobe,GCF_016028255_1527
1000,anaerobe,GCF_016028255_1528
1000,anaerobe,GCF_016028255_1529
1000,anaerobe,GCF_016028255_153
1000,anaerobe,GCF_016028255_1530
1000,facultative,GCF_016028255_1531
1000,anaerobe,GCF_016028255_1532
1000,anaerobe,GCF_016028255_1533
1000,anaerobe,GCF_016028255_1534
1000,anaerobe,GCF_016028255_1535
1000,facultative,GCF_016028255_1536
1000,facultative,GCF_016028255_1537
1000,facultative,GCF_016028255_1538
1000,aerobe,GCF_016028255_1539
1000,facultative,GCF_016028255_154
1000,anaerobe,GCF_016028255_1540
1000,aerobe,GCF_016028255_1541
1000,facultative,GCF_016028255_1542
1000,anaerobe,GCF_016028255_1543
1000,aerobe,GCF_016028255_1544
1000,anaerobe,GCF_016028255_1545
1000,facultative,GCF_016028255_1546
1000,aerobe,GCF_016028255_1547
1000,facultative,GCF_016028255_1548
1000,facultative,GCF_016028255_1549
1000,facultative,GCF_016028255_155
1000,aerobe,GCF_016028255_1550
1000,facultative,GCF_016028255_1551
1000,anaerobe,GCF_016028255_1552
1000,facultative,GCF_016028255_1553
1000,facultative,GCF_016028255_1554
1000,anaerobe,GCF_016028255_1555
1000,facultative,GCF_016028255_1556
1000,facultative,GCF_016028255_1557
1000,aerobe,GCF_016028255_1558
1000,facultative,GCF_016028255_1559
1000,aerobe,GCF_016028255_156
1000,facultative,GCF_016028255_1560
1000,aerobe,GCF_016028255_1561
1000,aerobe,GCF_016028255_1562
1000,aerobe,GCF_016028255_1563
1000,aerobe,GCF_016028255_1564
1000,anaerobe,GCF_016028255_1565
1000,anaerobe,GCF_016028255_1566
1000,anaerobe,GCF_016028255_1567
1000,facultative,GCF_016028255_1568
1000,facultative,GCF_016028255_1569
1000,facultative,GCF_016028255_157
1000,aerobe,GCF_016028255_1570
1000,facultative,GCF_016028255_1571
1000,aerobe,GCF_016028255_1572
1000,anaerobe,GCF_016028255_1573
1000,anaerobe,GCF_016028255_1574
1000,aerobe,GCF_016028255_1575
1000,anaerobe,GCF_016028255_1576
1000,aerobe,GCF_016028255_1577
1000,anaerobe,GCF_016028255_1578
1000,anaerobe,GCF_016028255_1579
1000,facultative,GCF_016028255_158
1000,anaerobe,GCF_016028255_1580
1000,aerobe,GCF_016028255_1581
1000,facultative,GCF_016028255_1582
1000,facultative,GCF_016028255_1583
1000,aerobe,GCF_016028255_1584
1000,anaerobe,GCF_016028255_1585
1000,anaerobe,GCF_016028255_1586
1000,anaerobe,GCF_016028255_1587
1000,facultative,GCF_016028255_1588
1000,anaerobe,GCF_016028255_1589
1000,aerobe,GCF_016028255_159
1000,aerobe,GCF_016028255_1590
1000,aerobe,GCF_016028255_1591
1000,anaerobe,GCF_016028255_1592
1000,facultative,GCF_016028255_1593
1000,facultative,GCF_016028255_1594
1000,facultative,GCF_016028255_1595
1000,facultative,GCF_016028255_1596
1000,facultative,GCF_016028255_1597
1000,anaerobe,GCF_016028255_1598
1000,facultative,GCF_016028255_1599
1000,anaerobe,GCF_016028255_16
1000,anaerobe,GCF_016028255_160
1000,aerobe,GCF_016028255_1600
1000,facultative,GCF_016028255_1601
1000,anaerobe,GCF_016028255_1602
1000,facultative,GCF_016028255_1603
1000,aerobe,GCF_016028255_1604
1000,facultative,GCF_016028255_1605
1000,anaerobe,GCF_016028255_1606
1000,facultative,GCF_016028255_1607
1000,facultative,GCF_016028255_1608
1000,aerobe,GCF_016028255_1609
1000,facultative,GCF_016028255_161
1000,facultative,GCF_016028255_1610
1000,facultative,GCF_016028255_1611
1000,facultative,GCF_016028255_1612
1000,facultative,GCF_016028255_1613
1000,anaerobe,GCF_016028255_1614
1000,facultative,GCF_016028255_1615
1000,aerobe,GCF_016028255_1616
1000,aerobe,GCF_016028255_1617
1000,aerobe,GCF_016028255_1618
1000,facultative,GCF_016028255_1619
1000,anaerobe,GCF_016028255_162
1000,facultative,GCF_016028255_1620
1000,facultative,GCF_016028255_1621
1000,anaerobe,GCF_016028255_1622
1000,aerobe,GCF_016028255_1623
1000,facultative,GCF_016028255_1625
1000,anaerobe,GCF_016028255_1626
1000,anaerobe,GCF_016028255_1627
1000,aerobe,GCF_016028255_1628
1000,anaerobe,GCF_016028255_1629
1000,facultative,GCF_016028255_163
1000,facultative,GCF_016028255_1630
1000,anaerobe,GCF_016028255_1631
1000,aerobe,GCF_016028255_1632
1000,facultative,GCF_016028255_1633
1000,facultative,GCF_016028255_1634
1000,aerobe,GCF_016028255_1635
1000,anaerobe,GCF_016028255_1636
1000,anaerobe,GCF_016028255_1637
1000,facultative,GCF_016028255_1638
1000,anaerobe,GCF_016028255_1639
1000,aerobe,GCF_016028255_164
1000,aerobe,GCF_016028255_1640
1000,anaerobe,GCF_016028255_1641
1000,facultative,GCF_016028255_1642
1000,anaerobe,GCF_016028255_1643
1000,aerobe,GCF_016028255_1644
1000,aerobe,GCF_016028255_1645
1000,facultative,GCF_016028255_1646
1000,anaerobe,GCF_016028255_1648
1000,facultative,GCF_016028255_1649
1000,anaerobe,GCF_016028255_165
1000,aerobe,GCF_016028255_1650
1000,facultative,GCF_016028255_1651
1000,facultative,GCF_016028255_1652
1000,facultative,GCF_016028255_1654
1000,aerobe,GCF_016028255_1655
1000,facultative,GCF_016028255_1656
1000,aerobe,GCF_016028255_1657
1000,aerobe,GCF_016028255_1658
1000,anaerobe,GCF_016028255_1659
1000,aerobe,GCF_016028255_1660
1000,aerobe,GCF_016028255_1661
1000,anaerobe,GCF_016028255_1662
1000,aerobe,GCF_016028255_1663
1000,aerobe,GCF_016028255_1664
1000,anaerobe,GCF_016028255_1665
1000,facultative,GCF_016028255_1666
1000,facultative,GCF_016028255_1667
1000,anaerobe,GCF_016028255_1668
1000,anaerobe,GCF_016028255_1669
1000,aerobe,GCF_016028255_167
1000,facultative,GCF_016028255_1670
1000,anaerobe,GCF_016028255_1671
1000,aerobe,GCF_016028255_1672
1000,facultative,GCF_016028255_1673
